27,2,375.3,592.3,122.5,134.80000000000007,1,1,1.0
28,1,245.6,629.2,137.70000000000002,149.19999999999993,1,1,1.0
28,2,375.3,590.6,129.09999999999997,138.19999999999993,1,1,1.0
29,1,245.6,629.2,137.70000000000002,152.0,1,1,1.0
29,2,377.25,590.6,129.35000000000002,139.0,1,1,1.0
30,1,247.0,629.2,136.3,158.0999999999999,1,1,1.0
30,2,381.4,590.6,129.90000000000003,143.10000000000002,1,1,1.0
31,1,246.77,628.07,136.53,161.02999999999997,1,1,1.0
31,2,381.4,590.6,135.80000000000007,143.10000000000002,1,1,1.0
32,1,246.53,626.93,136.77,163.97000000000003,1,1,1.0
32,2,381.4,590.6,140.5,148.5,1,1,1.0
33,1,246.3,625.8,137.0,166.9000000000001,1,1,1.0
33,2,381.4,590.6,145.89999999999998,148.5,1,1,1.0
34,1,246.3,625.8,137.0,171.60000000000002,1,1,1.0
34,2,381.4,590.6,152.0,151.19999999999993,1,1,1.0
35,1,246.3,627.2,137.0,170.19999999999993,1,1,1.0
35,2,381.4,592.63,152.0,155.90999999999997,1,1,1.0
36,1,241.6,627.2,141.70000000000002,174.29999999999995,1,1,1.0
36,2,385.8,592.63,147.59999999999997,155.90999999999997,1,1,1.0
37,1,240.2,627.2,130.2,174.29999999999995,1,1,1.0
37,2,390.2,592.63,143.2,155.90999999999997,1,1,1.0
38,1,240.2,625.85,130.2,175.29999999999995,1,1,1.0
38,2,393.25,593.65,143.20000000000005,155.89999999999998,1,1,1.0
39,1,240.2,624.5,130.2,176.29999999999995,1,1,1.0
39,2,396.3,594.67,143.2,155.9000000000001,1,1,1.0
40,1,236.13,618.4,130.2,184.39999999999998,1,1,1.0
40,2,396.3,594.67,143.2,157.93000000000006,1,1,1.0
41,1,223.92,618.4,134.28,191.89999999999998,1,1,1.0
41,2,396.3,594.67,143.2,159.2800000000001,1,1,1.0
42,1,223.24,616.36,134.27999999999997,191.90999999999997,1,1,1.0
42,2,396.3,594.67,143.2,160.63,1,1,1.0
43,1,222.57,614.33,134.26999999999998,191.89999999999998,1,1,1.0
43,2,396.3,589.92,143.2,168.08000000000004,1,1,1.0
44,1,221.89,608.22,134.28000000000003,191.90999999999997,1,1,1.0
44,2,394.95,583.82,144.55,168.07999999999993,1,1,1.0
45,1,219.85,600.08,134.28,193.91999999999996,1,1,1.0
45,2,397.66,580.42,144.55,168.08000000000004,1,1,1.0
46,1,219.85,597.4,134.28,196.60000000000002,1,1,1.0
46,2,399.02,575.68,144.55000000000007,171.42000000000007,1,1,1.0
47,1,217.8,591.3,118.69999999999999,196.60000000000002,1,1,1.0
47,2,404.4,568.22,137.13,176.88,1,1,1.0
48,1,211.7,583.16,122.09000000000003,202.04000000000008,1,1,1.0
48,2,402.37,564.82,137.13,172.77999999999997,1,1,1.0
49,1,211.02,576.37,122.09,202.04999999999995,1,1,1.0
49,2,403.72,556.01,135.77999999999997,172.76999999999998,1,1,1.0
50,1,202.9,567.56,125.46000000000001,202.04000000000008,1,1,1.0
50,2,405.1,549.22,131.69999999999993,178.17999999999995,1,1,1.0
51,1,199.5,562.13,129.54000000000002,202.03999999999996,1,1,1.0
51,2,402.81,544.64,133.98999999999995,178.18000000000006,1,1,1.0
52,1,189.6,554.5,134.1,202.03999999999996,1,1,1.0
52,2,401.28,536.25,133.99,178.17999999999995,1,1,1.0
53,1,186.55,544.58,134.08999999999997,202.03999999999996,1,1,1.0
53,2,400.52,530.15,133.99,178.17000000000007,1,1,1.0
54,1,179.68,535.42,134.09999999999997,202.04000000000008,1,1,1.0
54,2,396.71,521.75,136.29000000000002,178.17999999999995,1,1,1.0
55,1,161.7,530.4,152.07999999999998,207.06000000000006,1,1,1.0
55,2,399.7,517.25,134.8,178.17999999999995,1,1,1.0
56,1,161.7,522.0,148.8,207.07000000000005,1,1,1.0
56,2,395.18,508.85,134.8,178.17999999999995,1,1,1.0
57,1,153.3,511.02,154.62,207.08000000000004,1,1,1.0
57,2,399.7,499.81,132.85999999999996,178.17000000000002,1,1,1.0
58,1,150.07,501.3,157.88,215.55,1,1,1.0
58,2,397.12,489.47,132.86,178.17999999999995,1,1,1.0
59,1,146.9,494.2,155.9,215.55,1,1,1.0
59,2,401.6,481.07,131.60000000000002,184.03000000000003,1,1,1.0
60,1,146.3,482.57,161.67000000000002,215.55,1,1,1.0
60,2,405.45,472.03,125.84999999999997,181.47000000000003,1,1,1.0
61,1,145.0,472.23,166.2,215.54999999999995,1,1,1.0
61,2,411.3,464.92,122.57999999999998,181.46999999999997,1,1,1.0
62,1,148.2,460.61,161.10000000000002,214.89,1,1,1.0
62,2,414.5,450.71,122.61000000000001,181.46999999999997,1,1,1.0
63,1,147.55,450.92,161.09999999999997,214.88999999999993,1,1,1.0
63,2,419.02,441.02,122.62,181.47000000000003,1,1,1.0
64,1,144.3,438.0,165.0,214.89,1,1,1.0
64,2,421.6,428.75,121.95999999999992,180.14999999999998,1,1,1.0
65,1,142.36,427.66,165.0,214.88999999999993,1,1,1.0
65,2,422.9,415.2,122.60000000000002,182.7,1,1,1.0
66,1,138.5,417.32,170.14999999999998,214.90000000000003,1,1,1.0
66,2,422.3,404.22,132.2,182.69999999999993,1,1,1.0
67,1,139.9,408.98,175.70000000000002,216.31999999999994,1,1,1.0
67,2,427.86,392.4,132.24,180.60000000000002,1,1,1.0
68,1,145.46,398.56,174.34,210.04000000000002,1,1,1.0
68,2,434.1,381.29,132.89999999999998,175.00999999999993,1,1,1.0
69,1,146.85,391.61,173.65,206.59000000000003,1,1,1.0
69,2,443.1,368.78,128.10000000000002,175.01,1,1,1.0
70,1,153.1,379.1,175.70000000000002,208.0,1,1,1.0
70,2,447.3,356.96,132.2,175.02000000000004,1,1,1.0
71,1,153.1,371.6,179.87000000000003,208.0,1,1,1.0
71,2,453.14,346.12,132.20000000000005,175.01999999999998,1,1,1.0
72,1,158.94,359.09,179.87,213.01000000000005,1,1,1.0
72,2,463.14,332.78,132.20000000000005,175.02000000000004,1,1,1.0
73,1,158.9,349.08,192.41,221.32,1,1,1.0
73,2,468.2,323.61,136.32,178.39,1,1,1.0
74,1,165.53,334.07,189.11999999999998,221.32,1,1,1.0
74,2,480.7,311.93,133.82,178.39999999999998,1,1,1.0
75,1,166.7,332.85,193.40000000000003,218.85000000000002,1,1,1.0
75,2,483.7,303.59,135.7,169.21000000000004,1,1,1.0
76,1,166.7,323.83,194.0,218.84999999999997,1,1,1.0
76,2,485.5,294.4,136.29999999999995,167.27000000000004,1,1,1.0
77,1,168.4,312.15,196.02,218.85000000000002,1,1,1.0
77,2,491.03,283.34,136.30000000000007,167.26000000000005,1,1,1.0
78,1,169.35,306.44,196.03,218.84999999999997,1,1,1.0
78,2,494.84,273.83,136.3,167.26,1,1,1.0
79,1,168.4,296.93,201.73,218.84999999999997,1,1,1.0
79,2,498.64,262.41,139.56000000000006,167.26,1,1,1.0
80,1,168.4,293.66,201.73,218.83999999999997,1,1,1.0
80,2,503.32,254.92,139.56,161.68000000000004,1,1,1.0
81,1,166.91,286.69,201.73,218.85000000000002,1,1,1.0
81,2,504.04,245.61,139.55,161.68,1,1,1.0
82,1,157.7,280.67,215.7,218.84999999999997,1,1,1.0
82,2,502.6,237.84,144.19999999999993,161.67,1,1,1.0
83,1,156.65,274.37,215.70000000000002,218.83999999999997,1,1,1.0
83,2,505.75,232.58,144.20000000000005,161.67999999999998,1,1,1.0
84,1,157.7,264.91,215.7,218.84999999999997,1,1,1.0
84,2,506.8,223.13,144.2,161.67000000000002,1,1,1.0
85,1,155.6,261.76,215.70000000000002,218.84000000000003,1,1,1.0
85,2,508.9,213.67,144.20000000000005,161.68000000000004,1,1,1.0
86,1,151.39,256.51,215.7,218.84000000000003,1,1,1.0
86,2,511.0,208.42,144.20000000000005,161.68000000000004,1,1,1.0
87,1,146.14,252.3,225.16000000000003,218.84999999999997,1,1,1.0
87,2,514.15,201.07,144.21000000000004,161.67000000000002,1,1,1.0
88,1,145.1,252.3,226.20000000000002,218.84999999999997,1,1,1.0
88,2,515.2,190.56,144.20999999999992,161.67000000000002,1,1,1.0
89,1,137.75,242.85,230.35000000000002,233.54999999999998,1,1,1.0
89,2,516.25,186.36,144.21000000000004,161.66999999999996,1,1,1.0
90,1,130.39,234.44,237.71000000000004,233.55,1,1,1.0
90,2,515.2,183.21,144.20999999999992,161.67,1,1,1.0
91,1,126.2,235.5,236.65000000000003,222.0,1,1,1.0
91,2,513.1,177.95,144.20999999999992,161.68,1,1,1.0
92,1,114.64,236.5,242.96000000000004,217.85000000000002,1,1,1.0
92,2,512.05,170.6,146.35000000000002,161.67,1,1,1.0
93,1,110.44,232.3,242.95999999999998,217.84999999999997,1,1,1.0
93,2,511.0,167.45,146.35000000000002,161.67000000000002,1,1,1.0
94,1,104.14,232.3,242.95,217.84999999999997,1,1,1.0
94,2,511.0,162.19,146.35000000000002,161.68,1,1,1.0
95,1,96.78,225.99,242.96,217.84999999999997,1,1,1.0
95,2,511.0,156.94,146.35000000000002,161.68,1,1,1.0
96,1,90.5,225.99,255.5,217.84999999999997,1,1,1.0
96,2,508.9,152.7,146.35000000000002,156.46000000000004,1,1,1.0
97,1,83.15,225.99,255.49999999999997,217.84999999999997,1,1,1.0
97,2,506.8,146.4,146.34999999999997,153.30999999999997,1,1,1.0
98,1,73.69,225.99,259.71,217.84999999999997,1,1,1.0
98,2,503.65,142.2,146.34000000000003,153.3,1,1,1.0
99,1,70.5,225.99,262.9,217.84999999999997,1,1,1.0
99,2,499.4,142.2,150.59000000000003,153.3,1,1,1.0
100,1,54.74,218.64,272.36,217.85000000000002,1,1,1.0
100,2,496.25,138.0,150.59000000000003,153.3,1,1,1.0
101,1,48.44,218.64,272.36,217.85000000000002,1,1,1.0
101,2,492.05,134.8,150.58999999999997,146.0,1,1,1.0
102,1,42.13,218.64,272.36,217.85000000000002,1,1,1.0
102,2,494.15,130.6,150.59000000000003,145.98999999999998,1,1,1.0
103,1,34.78,222.32,275.52,217.85000000000002,1,1,1.0
103,2,487.84,124.29,150.60000000000008,146.0,1,1,1.0
104,1,27.42,225.99,278.68,217.84999999999997,1,1,1.0
104,2,486.8,124.29,151.59999999999997,135.51,1,1,1.0
105,1,20.07,227.57,281.83,217.85000000000002,1,1,1.0
105,2,484.7,122.19,151.59999999999997,135.51,1,1,1.0
106,1,12.72,229.15,284.97999999999996,217.84,1,1,1.0
106,2,481.55,120.09,151.59999999999997,135.51,1,1,1.0
107,1,8.51,228.1,284.99,217.84,1,1,1.0
107,2,479.4,119.04,146.39999999999998,135.51,1,1,1.0
108,1,4.31,227.04,284.99,217.85,1,1,1.0
108,2,477.3,117.99,146.40000000000003,135.51,1,1,1.0
109,1,2.74,227.57,284.98,217.85000000000002,1,1,1.0
109,2,475.2,116.94,146.40000000000003,135.5,1,1,1.0
110,1,1.16,228.1,284.97999999999996,217.84,1,1,1.0
110,2,468.9,112.74,146.39999999999998,135.5,1,1,1.0
111,1,1.16,235.5,284.97999999999996,210.44,1,1,1.0
111,2,467.84,114.84,146.40000000000003,135.5,1,1,1.0
112,1,1.16,239.7,284.97999999999996,207.82,1,1,1.0
112,2,462.6,113.79,149.53999999999996,135.5,1,1,1.0
113,1,1.16,243.9,284.97999999999996,205.20000000000002,1,1,1.0
113,2,454.2,113.79,157.94,135.5,1,1,1.0
114,1,1.16,248.1,284.97999999999996,201.00000000000003,1,1,1.0
114,2,448.95,113.79,157.94,135.5,1,1,1.0
115,1,1.16,251.3,284.97999999999996,197.8,1,1,1.0
115,2,447.2,113.79,157.94,135.5,1,1,1.0
116,1,0.87,253.33,283.17,203.99999999999997,1,1,1.0
116,2,445.45,113.79,157.94,135.5,1,1,1.0
117,1,0.58,255.35,281.36,210.20000000000002,1,1,1.0
117,2,443.69,113.79,157.95,135.5,1,1,1.0
118,1,0.29,257.38,279.54999999999995,216.39999999999998,1,1,1.0
118,2,443.69,114.05,157.95,135.24,1,1,1.0
119,1,0.0,259.4,277.74,222.60000000000002,1,1,1.0
119,2,443.69,114.32,157.95,134.97,1,1,1.0
120,1,0.0,261.43,276.78,222.02999999999997,1,1,1.0
120,2,443.69,114.58,157.95,134.70999999999998,1,1,1.0
121,1,0.0,263.46,275.81,221.45000000000005,1,1,1.0
121,2,443.69,114.84,157.95,134.45,1,1,1.0
122,1,0.0,264.27,275.84,223.94,1,1,1.0
122,2,443.69,115.11,157.95,134.18,1,1,1.0
123,1,0.0,265.09,275.88,226.41000000000003,1,1,1.0
123,2,443.69,115.37,157.95,133.92,1,1,1.0
124,1,0.0,265.9,275.91,228.90000000000003,1,1,1.0
124,2,443.69,115.64,157.95,133.64999999999998,1,1,1.0
125,1,0.0,267.99,277.86,228.18,1,1,1.0
125,2,443.69,115.9,157.95,133.39,1,1,1.0
126,1,0.0,270.08,279.81,236.52000000000004,1,1,1.0
126,2,443.09,115.3,157.95,133.39,1,1,1.0
127,1,0.0,272.17,281.76,235.64,1,1,1.0
127,2,442.49,114.7,157.95000000000005,133.39,1,1,1.0
128,1,0.0,274.26,283.71,234.76,1,1,1.0
128,2,441.89,114.1,157.95000000000005,133.39000000000001,1,1,1.0
129,1,0.0,276.35,285.65,246.64999999999998,1,1,1.0
129,2,441.29,113.5,157.95,133.39,1,1,1.0
130,1,0.0,278.44,287.6,245.54000000000002,1,1,1.0
130,2,440.69,112.9,157.95,133.39,1,1,1.0
131,1,0.0,280.53,289.55,258.97,1,1,1.0
131,2,440.09,112.3,157.95,133.39,1,1,1.0
132,1,0.0,282.62,291.5,257.58000000000004,1,1,1.0
132,2,439.49,111.7,157.93999999999994,133.39,1,1,1.0
133,1,0.0,284.71,293.45,256.19,1,1,1.0
133,2,435.29,111.7,157.94,133.39,1,1,1.0
134,1,0.0,286.8,295.4,254.81,1,1,1.0
134,2,433.19,110.12,157.94,133.39,1,1,1.0
135,1,0.0,288.89,297.35,253.41999999999996,1,1,1.0
135,2,431.09,108.55,157.94,133.39,1,1,1.0
136,1,0.0,290.98,299.29,252.02999999999997,1,1,1.0
136,2,431.09,95.94,157.94,139.66,1,1,1.0
137,1,0.0,293.07,301.24,250.64000000000004,1,1,1.0
137,2,431.09,95.41,157.94,139.66,1,1,1.0
138,1,0.0,291.5,303.19,252.91999999999996,1,1,1.0
138,2,431.09,94.89,157.94,139.66000000000003,1,1,1.0
139,1,0.0,286.3,305.14,260.59999999999997,1,1,1.0
139,2,428.46,93.84,157.94,139.66,1,1,1.0
140,1,0.0,288.63,307.09,258.92999999999995,1,1,1.0
140,2,425.83,92.79,157.95,139.65999999999997,1,1,1.0
141,1,0.0,290.97,309.03,257.26,1,1,1.0
141,2,425.83,87.53,157.95,139.66,1,1,1.0
142,1,3.86,280.5,307.12,268.39,1,1,1.0
142,2,425.83,82.28,157.95,139.66,1,1,1.0
143,1,0.0,283.14,312.93,266.40999999999997,1,1,1.0
143,2,425.83,79.65,157.95,139.67,1,1,1.0
144,1,0.0,285.78,314.88,264.43000000000006,1,1,1.0
144,2,425.83,77.03,157.95,139.66,1,1,1.0
145,1,4.15,282.9,312.68,267.98,1,1,1.0
145,2,423.73,75.45,157.94999999999993,139.66000000000003,1,1,1.0
146,1,0.0,285.68,318.78,265.85999999999996,1,1,1.0
146,2,421.63,73.88,157.94000000000005,139.66,1,1,1.0
147,1,4.37,273.9,299.93,278.30000000000007,1,1,1.0
147,2,423.73,71.77,157.93999999999994,139.66000000000003,1,1,1.0
148,1,2.18,269.8,304.51,283.07,1,1,1.0
148,2,427.93,66.52,157.95,139.66000000000003,1,1,1.0
149,1,0.0,265.7,309.08,287.83,1,1,1.0
149,2,427.93,63.37,157.95,139.66,1,1,1.0
150,1,4.74,267.5,306.74,286.69000000000005,1,1,1.0
150,2,427.93,60.22,157.95,139.66,1,1,1.0
151,1,7.66,260.2,304.39,289.18,1,1,1.0
151,2,427.93,58.39,157.95,141.49,1,1,1.0
152,1,12.45,256.9,302.04,293.31000000000006,1,1,1.0
152,2,427.93,56.56,157.95,143.32,1,1,1.0
153,1,15.4,246.51,301.54,289.94000000000005,1,1,1.0
153,2,427.93,54.73,157.95,145.15,1,1,1.0
154,1,14.8,231.13,313.71,301.16999999999996,1,1,1.0
154,2,427.93,52.9,157.95,146.98,1,1,1.0
155,1,18.01,225.53,310.82,297.31000000000006,1,1,1.0
155,2,427.93,55.28,157.95,144.6,1,1,1.0
156,1,21.23,219.93,307.91999999999996,293.45,1,1,1.0
156,2,427.93,57.65,157.95,142.23,1,1,1.0
157,1,28.22,218.75,305.02,289.6,1,1,1.0
157,2,427.93,60.03,157.95,139.85,1,1,1.0
158,1,33.32,219.67,302.13,285.74,1,1,1.0
158,2,427.93,62.4,157.95,137.48,1,1,1.0
159,1,40.24,213.51,299.24,281.88,1,1,1.0
159,2,429.52,63.45,161.62,144.31,1,1,1.0
160,1,41.62,211.51,296.35,278.02,1,1,1.0
160,2,431.1,64.5,165.29999999999995,151.14,1,1,1.0
161,1,46.8,200.76,298.9,274.17,1,1,1.0
161,2,431.1,68.7,165.29999999999995,146.94,1,1,1.0
162,1,51.98,202.36,295.77,270.31,1,1,1.0
162,2,431.1,75.0,170.60000000000002,150.1,1,1,1.0
163,1,57.15,203.96,292.65000000000003,266.45000000000005,1,1,1.0
163,2,430.05,81.3,170.59999999999997,150.10000000000002,1,1,1.0
164,1,62.33,205.56,289.52000000000004,262.59,1,1,1.0
164,2,435.3,86.56,170.59999999999997,152.14,1,1,1.0
165,1,60.2,207.55,295.52000000000004,258.74,1,1,1.0
165,2,431.1,90.8,175.89999999999998,154.2,1,1,1.0
166,1,68.5,209.02,291.91,254.86999999999998,1,1,1.0
166,2,431.1,96.05,175.89999999999998,154.2,1,1,1.0
167,1,76.8,210.49,288.28999999999996,251.01,1,1,1.0
167,2,434.25,105.51,175.89999999999998,154.2,1,1,1.0
168,1,76.57,221.12,284.68,247.15999999999997,1,1,1.0
168,2,434.25,116.01,175.89999999999998,154.2,1,1,1.0
169,1,89.45,220.82,281.07,243.3,1,1,1.0
169,2,436.35,127.57,175.89999999999998,154.2,1,1,1.0
170,1,96.37,229.45,277.46,235.81,1,1,1.0
170,2,439.5,140.18,175.89999999999998,154.2,1,1,1.0
171,1,103.29,238.08,273.84999999999997,228.31999999999996,1,1,1.0
171,2,438.45,152.79,175.90000000000003,154.20000000000002,1,1,1.0
172,1,109.01,246.22,270.25,225.02,1,1,1.0
172,2,439.5,162.24,175.89999999999998,154.2,1,1,1.0
173,1,114.74,254.36,266.63,221.71999999999997,1,1,1.0
173,2,440.55,176.95,175.90000000000003,154.2,1,1,1.0
174,1,114.82,263.18,268.52,222.05,1,1,1.0
174,2,442.65,191.66,175.89999999999998,154.20000000000002,1,1,1.0
175,1,114.9,272.0,270.4,222.38,1,1,1.0
175,2,443.71,205.32,175.90000000000003,154.2,1,1,1.0
176,1,119.66,275.25,265.56000000000006,222.81,1,1,1.0
176,2,443.71,221.08,175.90000000000003,154.19999999999996,1,1,1.0
177,1,124.41,278.5,260.74,223.24,1,1,1.0
177,2,441.6,239.99,175.89999999999998,154.2,1,1,1.0
178,1,130.34,294.61,255.9,217.84000000000003,1,1,1.0
178,2,444.76,250.49,168.59000000000003,155.20999999999998,1,1,1.0
179,1,136.26,310.73,251.07999999999998,212.42999999999995,1,1,1.0
179,2,444.76,264.15,168.59000000000003,155.21000000000004,1,1,1.0
180,1,142.19,326.84,246.24,207.03000000000003,1,1,1.0
180,2,447.91,274.7,163.29000000000002,151.0,1,1,1.0
181,1,148.12,342.96,241.40999999999997,201.63000000000005,1,1,1.0
181,2,447.91,274.7,167.48999999999995,151.0,1,1,1.0
182,1,154.05,359.07,236.57,196.22999999999996,1,1,1.0
182,2,447.91,287.3,167.48999999999995,138.39999999999998,1,1,1.0
183,1,159.97,375.19,231.75000000000003,190.82,1,1,1.0
183,2,447.91,296.7,172.79000000000002,141.60000000000002,1,1,1.0
184,1,165.9,391.3,226.91,185.42000000000002,1,1,1.0
184,2,452.92,301.71,172.79000000000002,141.60000000000002,1,1,1.0
185,1,163.22,400.2,227.16,194.85999999999996,1,1,1.0
185,2,457.93,306.72,172.79000000000002,141.59999999999997,1,1,1.0
186,1,160.55,412.63,227.39,196.90999999999997,1,1,1.0
186,2,459.18,312.98,172.79000000000002,141.59999999999997,1,1,1.0
187,1,161.52,417.61,227.62999999999997,211.68999999999994,1,1,1.0
187,2,462.31,321.75,172.79000000000002,141.60000000000002,1,1,1.0
188,1,158.78,433.5,242.42,208.10000000000002,1,1,1.0
188,2,467.95,328.64,172.79000000000002,141.60000000000002,1,1,1.0
189,1,165.2,441.9,233.25,204.5,1,1,1.0
189,2,469.83,338.03,172.79000000000002,141.60000000000002,1,1,1.0
190,1,162.3,444.71,233.39999999999998,221.08999999999997,1,1,1.0
190,2,472.33,346.8,172.79000000000002,141.59999999999997,1,1,1.0
191,1,162.14,453.0,233.55,222.85000000000002,1,1,1.0
191,2,474.21,354.31,172.79000000000002,141.60000000000002,1,1,1.0
192,1,161.98,461.28,233.69000000000003,224.62,1,1,1.0
192,2,474.84,356.82,172.79000000000002,141.60000000000002,1,1,1.0
193,1,159.58,465.1,233.85,226.39,1,1,1.0
193,2,479.85,358.07,172.78999999999996,141.60000000000002,1,1,1.0
194,1,157.19,468.93,234.0,228.15000000000003,1,1,1.0
194,2,483.6,374.35,172.78999999999996,135.95,1,1,1.0
195,1,154.8,472.75,234.14999999999998,229.91999999999996,1,1,1.0
195,2,482.98,377.48,172.78999999999996,142.81999999999994,1,1,1.0
196,1,150.55,479.55,234.28999999999996,231.68,1,1,1.0
196,2,481.67,384.68,172.79000000000002,142.82,1,1,1.0
197,1,146.3,486.34,234.44,233.44,1,1,1.0
197,2,487.56,388.61,172.79000000000002,142.81999999999994,1,1,1.0
198,1,142.05,493.13,234.58999999999997,235.21000000000004,1,1,1.0
198,2,484.29,402.36,172.79000000000002,142.81999999999994,1,1,1.0
199,1,139.7,498.44,234.74,236.97999999999996,1,1,1.0
199,2,482.98,406.94,172.78999999999996,148.76000000000005,1,1,1.0
200,1,137.35,503.75,234.88000000000002,238.74,1,1,1.0
200,2,482.32,418.73,172.79000000000002,148.75,1,1,1.0
201,1,134.99,509.06,235.03999999999996,240.51000000000005,1,1,1.0
201,2,486.9,422.65,172.80000000000007,148.76,1,1,1.0
202,1,126.52,519.34,235.19,242.26999999999998,1,1,1.0
202,2,485.6,431.82,172.78999999999996,148.76000000000005,1,1,1.0
203,1,118.05,529.61,235.33999999999997,244.03999999999996,1,1,1.0
203,2,486.25,440.33,172.78999999999996,148.76000000000005,1,1,1.0
204,1,113.49,534.95,235.48000000000002,245.79999999999995,1,1,1.0
204,2,488.87,448.19,172.78999999999996,148.75000000000006,1,1,1.0
205,1,108.92,540.28,235.63,247.57000000000005,1,1,1.0
205,2,486.91,451.5,172.79000000000002,151.99,1,1,1.0
206,1,104.35,545.62,235.78,249.33000000000004,1,1,1.0
206,2,485.6,457.39,172.78999999999996,151.99,1,1,1.0
207,1,99.78,550.95,235.92999999999998,251.0999999999999,1,1,1.0
207,2,485.27,463.29,172.78999999999996,151.98999999999995,1,1,1.0
208,1,95.4,554.09,236.07000000000002,252.86,1,1,1.0
208,2,484.94,469.18,172.79000000000002,151.98999999999995,1,1,1.0
209,1,81.05,564.49,243.49,247.31999999999994,1,1,1.0
209,2,487.56,474.42,172.79000000000002,151.98999999999995,1,1,1.0
210,1,66.7,574.9,250.90000000000003,241.76,1,1,1.0
210,2,492.8,481.62,172.79000000000002,151.99,1,1,1.0
211,1,60.1,575.66,255.39000000000001,243.21000000000004,1,1,1.0
211,2,490.18,484.26,172.79000000000002,153.93000000000006,1,1,1.0
212,1,53.5,576.42,259.89,244.66000000000008,1,1,1.0
212,2,487.56,486.9,172.79000000000002,155.87,1,1,1.0
213,1,46.9,577.17,264.38,246.12,1,1,1.0
213,2,488.65,488.0,172.79000000000008,156.96000000000004,1,1,1.0
214,1,40.3,577.93,268.87,247.56000000000006,1,1,1.0
214,2,489.74,489.1,172.78999999999996,158.03999999999996,1,1,1.0
215,1,33.7,578.69,273.36,249.01,1,1,1.0
215,2,490.83,490.2,172.79000000000002,159.12000000000006,1,1,1.0
216,1,32.61,561.21,272.34999999999997,251.29999999999995,1,1,1.0
216,2,498.0,491.51,175.44000000000005,159.12,1,1,1.0
217,1,28.34,561.67,274.95000000000005,251.31000000000006,1,1,1.0
217,2,499.31,491.84,176.76000000000005,159.12000000000006,1,1,1.0
218,1,24.06,562.12,277.57,251.34000000000003,1,1,1.0
218,2,500.62,492.16,178.08000000000004,159.11999999999995,1,1,1.0
219,1,19.78,562.58,280.17999999999995,251.3499999999999,1,1,1.0
219,2,504.78,493.26,179.81000000000006,159.12,1,1,1.0
220,1,15.5,563.03,282.8,251.37,1,1,1.0
220,2,508.94,494.35,181.54000000000002,159.12,1,1,1.0
221,1,11.63,564.07,285.4,248.54999999999995,1,1,1.0
221,2,513.1,495.44,183.27999999999997,159.11999999999995,1,1,1.0
222,1,7.75,565.12,288.0,245.72000000000003,1,1,1.0
222,2,513.1,495.44,188.84000000000003,159.11999999999995,1,1,1.0
223,1,3.88,566.16,290.6,242.89,1,1,1.0
223,2,513.1,495.44,194.39999999999998,159.11999999999995,1,1,1.0
224,1,0.0,567.2,293.2,240.06999999999994,1,1,1.0
224,2,510.81,497.07,198.99999999999994,159.12000000000006,1,1,1.0
225,1,0.0,570.92,290.86,241.57000000000005,1,1,1.0
